,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,United Nations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,Malta,,470,B,41442.00,28.00,989.00,,90.00,61.00,,,,,,12.00,32.00,,5053.00,129.00,,,,17.00,,33.00,194.00,,,,,,,191.00,,112.00,,,1055.00,,,,,,2053.00,,,,,,417.00,,,,,,,,,85.00,,,52.00,95.00,,,153.00,,,,,546.00,,,610.00,,400.00,,,,92.00,502.00,,,,,47.00,1147.00,79.00,,90.00,,,,,,,,,,,,168.00,,307.00,26.00,35.00,96.00,318.00,,13.00,1823.00,,53.00,46.00,,38.00,,67.00,,,90.00,75.00,,,935.00,,52.00,,,,46.00,,,,,,,,,,,,,,,260.00,,,,,,496.00,,50.00,,43.00,397.00,,,77.00,,213.00,,,,,32.00,559.00,290.00,67.00,,,,40.00,,791.00,1107.00,,,,,,,,,,31.00,,643.00,,,36.00,,119.00,25.00,,1210.00,203.00,,176.00,20.00,62.00,273.00,,,543.00,121.00,307.00,,125.00,35.00,,,,,15.00,376.00,268.00,,,,,336.00,30.00,12046.00,,1403.00,,,23.00,,,,,,,,42.00
163,Montenegro,,499,B,82541.00,288.00,685.00,,2754.00,,,,,,,,,,137.00,257.00,,,,,,,,,,,,,,34259.00,,,,,78.00,,,,,,69.00,,,,,,,,,,,,,,,16344.00,,,,120.00,,,97.00,,,,,,,,,,,,,,,446.00,,,,,,1876.00,,,56.00,,,,,,,,,,,,47.00,,,,,,,,,209.00,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,155.00,,,,,,,,,,,,,,,,,98.00,,,,,,,106.00,925.00,,,,,,,,,,,,17433.00,,,,,56.00,1617.00,,,,,,,,,,,151.00,212.00,,,,3317.00,,,,,,,88.00,,,,,141.00,,103.00,,317.00,,,,,,,,,,,
164,Portugal,,620,B,837257.00,887.00,2495.00,,49.00,223.00,,361.00,151273.00,,,1278.00,97.00,,1164.00,488.00,63.00,,,1424.00,,916.00,3312.00,,32.00,,,207.00,,41.00,,129968.00,,,5014.00,,,57636.00,,71.00,7044.00,,,,,188.00,10128.00,128.00,1932.00,624.00,,459.00,,,126.00,79.00,1570.00,,29.00,240.00,71.00,1759.00,383.00,,,64.00,433.00,407.00,83.00,214.00,,124.00,30.00,,,,324.00,87899.00,,,548.00,111.00,1036.00,26048.00,186.00,,181.00,,,,,30.00,4357.00,27517.00,,,,,386.00,28.00,7561.00,240.00,197.00,41.00,1512.00,,329.00,2640.00,26.00,300.00,28.00,845.00,98.00,,,,,200.00,71.00,,28.00,28.00,196.00,353.00,3801.00,26.00,443.00,48.00,,110.00,42.00,,,39.00,,,256.00,,,,75.00,,1906.00,67991.00,,,,514.00,3834.00,,43.00,,,257.00,,,321.00,,1874.00,,34.00,,52.00,276.00,459.00,943.00,,,,125.00,19098.00,,22038.00,5494.00,,,,,,,,,17345.00,,2012.00,50.00,,52.00,28.00,,90.00,54.00,,,10677.00,,15339.00,26.00,,,,560.00,778.00,15668.00,26.00,,264.00,264.00,1663.00,72.00,,,,133.00,287.00,,,,27.00,45051.00,,17798.00,66.00,6736.00,,218.00,851.00,,23404.00,52.00,,,,,1109.00
165,San Marino,,674,B,4717.00,86.00,91.00,,31.00,,,,,,,69.00,,,,,,,,,,,,,,,,,,,,25.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4143.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.00,,,,,,,120.00,46.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.00,,,,,,,,,,,,,,,
166,Serbia,(18),688,B,807441.00,105.00,559.00,,467.00,53.00,,,,,,49.00,158.00,,675.00,6998.00,,,,,,134.00,217.00,,,,,,,335992.00,,85.00,,,1134.00,,,,,,612.00,,,,,,1763.00,,,,,,,,,283247.00,29.00,,173.00,514.00,,,183.00,,,,,77.00,,,,,,,,,34.00,5388.00,,,,,48.00,16083.00,29.00,,914.00,,,,,,,,,,,,1800.00,,295.00,32.00,65.00,176.00,52.00,,109.00,1923.00,,39.00,99.00,97.00,,,67.00,,,,45.00,,,374.00,,28.00,90.00,,,,,,53.00,,,,,,26.00,,,,71224.00,,33.00,,,,,,752.00,,24.00,,,,,,138.00,,,,,,,49.00,43.00,664.00,39.00,,,26.00,230.00,,3607.00,2944.00,,,,,,,,,,,,,,,,,476.00,10930.00,,,141.00,,158.00,,76.00,,,,1191.00,2856.00,123.00,,,46737.00,,,,,,40.00,388.00,29.00,,,,1274.00,24.00,647.00,,1286.00,,,80.00,,37.00,,,,,57.00,28.00
167,Slovenia,,705,B,235966.00,156.00,343.00,25.00,152.00,30.00,,,,,,437.00,,,401.00,3052.00,,,,,,149.00,314.00,,,,,,,105313.00,,121.00,,,1210.00,,,,,20.00,418.00,,36.00,,,28.00,908.00,,,38.00,,,,,,49719.00,70.00,,,388.00,,,54.00,,,169.00,,107.00,,,,25.00,,,,,35.00,1267.00,,,,,,8124.00,35.00,,98.00,,,,,,,,,,,,417.00,,143.00,45.00,77.00,62.00,43.00,,34.00,3665.00,,90.00,63.00,81.00,26.00,,,,,35.00,25.00,,,38.00,,34.00,42.00,,,,,,,,,,,,68.00,,,,2974.00,,23.00,,,,,,336.00,,24.00,,,48.00,,,,,23.00,,,,,47.00,112.00,424.00,54.00,,,26.00,342.00,,524.00,1785.00,,,,,,,,,,,,28334.00,,,,,605.00,,,,43.00,,477.00,,,22.00,,,353.00,1054.00,52.00,,225.00,16510.00,,,,,,50.00,108.00,,,,,1764.00,,578.00,,741.00,,,28.00,,50.00,,,,,,
168,Spain,(19),724,B,5852953.00,511.00,2703.00,458.00,1938.00,55306.00,,5900.00,3553.00,,,250778.00,9516.00,,5990.00,8844.00,616.00,58.00,56.00,10033.00,43.00,3886.00,43052.00,34.00,398.00,,,154675.00,,2119.00,,99725.00,,22.00,130116.00,1147.00,107.00,4445.00,95.00,5178.00,6414.00,,162.00,122.00,,54640.00,152904.00,,,346936.00,,2105.00,,3339.00,2958.00,1684.00,125263.00,,366.00,8548.00,115.00,1468.00,11269.00,21.00,966.00,151369.00,421758.00,4128.00,9192.00,18841.00,137.00,1875.00,3713.00,,,30.00,11803.00,201769.00,,,278.00,16954.00,8760.00,200870.00,12033.00,,3982.00,,622.00,,,7411.00,9698.00,5369.00,111.00,723.00,,37194.00,9297.00,1122.00,33483.00,1937.00,5888.00,1829.00,14651.00,,2858.00,100304.00,282.00,6128.00,2261.00,1797.00,1555.00,,483.00,333.00,188.00,3987.00,3341.00,,819.00,966.00,115.00,16837.00,1425.00,462.00,65.00,602.00,,17771.00,312.00,,,8606.00,241.00,,46867.00,73.00,235.00,419.00,167.00,,699800.00,1197.00,87.00,126.00,,3136.00,46181.00,,1026.00,18713.00,280.00,30995.00,,,15960.00,51.00,56116.00,,4246.00,27.00,60506.00,183529.00,41334.00,64960.00,114661.00,,91.00,4189.00,16350.00,,658132.00,73266.00,283.00,,,45.00,,,,37.00,189.00,845.00,49383.00,3900.00,40.00,1025.00,503.00,,7297.00,1312.00,,272.00,2829.00,,,628.00,,389.00,209.00,,19056.00,61401.00,5910.00,84.00,2084.00,627.00,,508.00,,,206.00,2734.00,3969.00,60.00,,34.00,211.00,77420.00,326.00,308821.00,360.00,39825.00,,73772.00,642.00,,151594.00,1634.00,,,139.00,148.00,335.00
169,The former Yugoslav Republic of Macedonia,,807,B,130730.00,609.00,919.00,,67799.00,,,,,,,,,,,,,,,,,,,,,,,,,8713.00,,,,,1072.00,,,,,,,,,,,,,,,,,,,,,1433.00,,,,53.00,,,,,,,,1964.00,,,,,,,,,,,,,,,,42.00,,,233.00,,,,,,,,,,,,81.00,,,,,,,,,37.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9229.00,,,,,,,,,,,,,,,,,,,,,,,,,100.00,,,,,,,23.00,215.00,,,,,,,,,,,,17930.00,,,,,36.00,256.00,,,,,,,,,,,,,,,,,,,,,,,19922.00,,,,,64.00,,,,,,,,,,,,,,,
170,Western Europe,,926,,27382470.00,120522.00,51908.00,162122.00,38903.00,1480947.00,1.00,1038.00,37712.00,33.00,213.00,45654.00,46767.00,4005.00,43927.00,349761.00,26880.00,255.00,613.00,21139.00,268.00,33795.00,280900.00,113.00,24506.00,169.00,665.00,13775.00,4473.00,433092.00,396.00,198843.00,0.00,726.00,190666.00,12355.00,8022.00,38272.00,70606.00,123364.00,73506.00,0.00,17144.00,8424.00,0.00,43920.00,324614.00,797.00,34.00,79275.00,36664.00,77205.00,3.00,4639.00,101575.00,283370.00,25488.00,61301.00,4622.00,627189.00,6694.00,124727.00,49134.00,7558.00,7084.00,38114.00,24525.00,90505.00,3857.00,528.00,26785.00,16086.00,46565.00,3.00,0.00,326.00,34751.00,545137.00,0.00,0.00,21013.00,8752.00,38543.00,1003405.00,60872.00,103.00,274313.00,13.00,109.00,0.00,1.00,7421.00,50867.00,3824.00,7249.00,79543.00,0.00,3268.00,265363.00,3761.00,182283.00,163113.00,221026.00,185028.00,37100.00,13.00,37157.00,1302278.00,4865.00,76115.00,16952.00,1025944.00,24971.00,9.00,2618.00,87160.00,47735.00,41525.00,140838.00,284.00,6012.00,9524.00,3215.00,62089.00,43007.00,124564.00,585.00,15671.00,80.00,78329.00,2747.00,0.00,0.00,19900.00,48598.00,0.00,44060.00,4.00,25321.00,5390.00,35140.00,6.00,1325987.00,3334.00,4321.00,975.00,1.00,11809.00,387883.00,0.00,11615.00,3568.00,8566.00,55573.00,0.00,0.00,20594.00,836.00,102756.00,1.00,2146.00,480.00,7769.00,46972.00,115562.00,2304360.00,1174482.00,58.00,344.00,61544.00,34576.00,0.00,838753.00,1273154.00,14962.00,1.00,82.00,4879.00,0.00,106.00,48.00,238.00,451.00,9638.00,128690.00,595696.00,975.00,10506.00,11093.00,21893.00,94670.00,65956.00,17.00,44768.00,48402.00,0.00,561584.00,149529.00,2039.00,10081.00,212163.00,232.00,55086.00,217973.00,90991.00,29847.00,137779.00,93489.00,12.00,44827.00,0.00,103.00,2272.00,455229.00,2466821.00,7098.00,8.00,13.00,6111.00,299027.00,2137.00,431280.00,3621.00,282249.00,1.00,8608.00,46833.00,747.00,24814.00,268455.00,0.00,17.00,4562.00,2866.00,3645.00
171,Austria,,40,B,1492374.00,,,8620.00,3147.00,1290.00,,2.00,341.00,,7.00,1523.00,3051.00,,2490.00,,1076.00,22.00,21.00,2737.00,21.00,1667.00,2575.00,41.00,80.00,19.00,24.00,509.00,,155164.00,25.00,5186.00,,6.00,15733.00,121.00,97.00,41.00,958.00,654.00,2547.00,,29.00,12.00,,1258.00,17713.00,281.00,17.00,1570.00,,457.00,,179.00,213.00,40006.00,879.00,,325.00,54997.00,2812.00,700.00,1418.00,7.00,51.00,3125.00,662.00,14891.00,68.00,10.00,104.00,372.00,1276.00,,,18.00,1598.00,8964.00,,,24.00,628.00,3316.00,223705.00,2474.00,,4003.00,,15.00,,1.00,372.00,303.00,68.00,19.00,63.00,,98.00,44468.00,188.00,13576.00,1214.00,15495.00,5524.00,985.00,,2562.00,29738.00,208.00,2970.00,749.00,1103.00,982.00,,253.00,648.00,124.00,806.00,1841.00,4.00,274.00,459.00,378.00,909.00,763.00,75.00,38.00,483.00,9.00,99.00,108.00,,,33.00,114.00,,1512.00,1.00,24.00,1804.00,21842.00,,1926.00,67.00,71.00,183.00,1.00,588.00,8476.00,,443.00,208.00,31.00,8485.00,,,966.00,31.00,4814.00,1.00,62.00,60.00,229.00,1688.00,13856.00,65989.00,1723.00,6.00,25.00,,1779.00,,70267.00,30972.00,211.00,,2.00,14.00,,10.00,4.00,1.00,2.00,477.00,335.00,195177.00,44.00,267.00,286.00,,27170.00,17908.00,14.00,1215.00,2792.00,,4122.00,981.00,277.00,635.00,20.00,23.00,3551.00,15802.00,3320.00,284.00,5604.00,21921.00,,219.00,,7.00,70.00,3690.00,184847.00,140.00,,12.00,274.00,8232.00,176.00,11013.00,157.00,11054.00,,282.00,754.00,7.00,915.00,3344.00,,,95.00,113.00,298.00
172,Belgium,,56,C,1387940.00,3163.00,13375.00,10638.00,7517.00,12054.00,,,4047.00,,,550.00,10433.00,,881.00,3020.00,1206.00,2.00,3.00,2350.00,3.00,1675.00,,,1016.00,,155.00,459.00,,3059.00,21.00,8319.00,,,26415.00,928.00,2443.00,194.00,273.00,12295.00,3143.00,,136.00,287.00,,1180.00,12245.00,,,1973.00,,843.00,,143.00,3102.00,1216.00,708.00,,410.00,3677.00,233.00,26488.00,3186.00,783.00,33.00,860.00,4006.00,1972.00,225.00,38.00,364.00,1025.00,1143.00,,,12.00,3259.00,170858.00,,,312.00,403.00,3772.00,44268.00,4573.00,,17276.00,,,,,186.00,12274.00,100.00,17.00,302.00,,117.00,6110.00,235.00,10340.00,1501.00,6214.00,9420.00,4458.00,,1537.00,175322.00,126.00,4974.00,487.00,2784.00,824.00,,18.00,1547.00,105.00,1848.00,2609.00,12.00,605.00,236.00,11.00,2432.00,4858.00,552.00,38.00,470.00,0.00,598.00,480.00,,,1649.00,817.00,,1242.00,,6.00,984.00,512.00,,93012.00,56.00,145.00,20.00,0.00,3348.00,160363.00,,248.00,106.00,1619.00,4116.00,,,1356.00,12.00,7411.00,0.00,66.00,1.00,197.00,1287.00,4205.00,68538.00,43224.00,,,917.00,1673.00,,57125.00,21168.00,5053.00,,,,,,,17.00,11.00,82.00,2930.00,7725.00,14.00,1079.00,258.00,,6471.00,1051.00,,2260.00,881.00,,60598.00,1368.00,585.00,695.00,869.00,,4746.00,2326.00,4406.00,117.00,3784.00,7682.00,,3548.00,,,,5730.00,43686.00,27.00,,,362.00,4981.00,,27335.00,478.00,12853.00,,115.00,1521.00,,570.00,1498.00,,,140.00,123.00,149.00
173,France,,250,B,7784418.00,,,4761.00,6695.00,1430656.00,1.00,982.00,21287.00,10.00,61.00,12946.00,19083.00,11.00,8349.00,12559.00,4112.00,45.00,161.00,4995.00,77.00,3400.00,153220.00,9.00,20414.00,115.00,87.00,3147.00,93.00,13939.00,41.00,57405.00,,49.00,17626.00,8741.00,1866.00,22292.00,63343.00,81278.00,25738.00,,16719.00,7418.00,,14402.00,110045.00,516.00,17.00,27231.00,36634.00,69474.00,3.00,753.00,89937.00,10097.00,4780.00,,1030.00,9107.00,61.00,76723.00,6480.00,6571.00,6443.00,3491.00,4136.00,30937.00,1114.00,390.00,638.00,909.00,8675.00,3.00,,157.00,3829.00,,,,19780.00,1907.00,7584.00,233627.00,6696.00,70.00,12890.00,13.00,,,,2994.00,30209.00,3066.00,4721.00,74337.00,,586.00,10553.00,384.00,48061.00,4946.00,22788.00,6120.00,9828.00,13.00,9197.00,367593.00,518.00,21377.00,1443.00,2583.00,1748.00,9.00,734.00,721.00,42623.00,2791.00,47162.00,49.00,785.00,2351.00,28.00,2617.00,12888.00,120400.00,107.00,2538.00,6.00,75555.00,490.00,,,17768.00,44337.00,,12580.00,3.00,24947.00,1427.00,1403.00,6.00,926466.00,1290.00,472.00,173.00,,1325.00,43838.00,,1958.00,647.00,5503.00,5767.00,,,4070.00,109.00,23779.00,,511.00,27.00,1033.00,11682.00,15224.00,111648.00,713158.00,52.00,148.00,20702.00,6560.00,,89793.00,63993.00,6194.00,1.00,3.00,4750.00,,29.00,18.00,220.00,224.00,2489.00,117870.00,84701.00,597.00,1301.00,2283.00,,4453.00,2593.00,3.00,1883.00,5180.00,,304422.00,47864.00,993.00,3208.00,24383.00,21.00,10061.00,95267.00,16758.00,244.00,18151.00,4488.00,12.00,23763.00,,96.00,411.00,388598.00,297429.00,211.00,8.00,1.00,581.00,15880.00,784.00,185344.00,644.00,53906.00,1.00,2436.00,1103.00,740.00,6337.00,125731.00,,17.00,487.00,346.00,701.00
174,Germany,,276,B,12005690.00,0.00,2047.00,99638.00,18043.00,23272.00,,,,,,18537.00,12609.00,,13892.00,257583.00,19180.00,,,7576.00,,25532.00,34947.00,,2142.00,,,5362.00,,199837.00,,63893.00,,,105331.00,1545.00,700.00,,2695.00,19897.00,19695.00,,,317.00,,15942.00,102365.00,,,22116.00,,4204.00,,1891.00,4036.00,209477.00,14528.00,,1852.00,543527.00,2991.00,8727.00,25973.00,,,11091.00,8486.00,23350.00,1331.00,,14636.00,11724.00,20809.00,,,,16290.00,145806.00,,,522.00,4419.00,22884.00,,30143.00,,215059.00,,,,,2093.00,4231.00,,,1582.00,,1441.00,172755.00,1802.00,68291.00,19639.00,137531.00,115041.00,11373.00,,14900.00,414476.00,2282.00,33081.00,12663.00,1016844.00,15034.00,,,83673.00,3595.00,30712.00,79534.00,,1970.00,4471.00,307.00,49836.00,20941.00,1593.00,,6140.00,,1450.00,752.00,,,,,,18268.00,,,,25.00,,114552.00,,2276.00,,,3924.00,139292.00,,3242.00,1520.00,944.00,26623.00,,,8838.00,,50174.00,,734.00,,5089.00,18568.00,56250.00,1930136.00,98464.00,,,29161.00,23196.00,,590189.00,1080503.00,1234.00,,,,,,,,,3746.00,4168.00,106673.00,,3256.00,2853.00,,42856.00,39738.00,,7359.00,18368.00,,100560.00,46716.00,,,,,19990.00,84294.00,53099.00,28985.00,76002.00,0.00,,14251.00,,,917.00,41332.00,1655996.00,6624.00,,,2592.00,261147.00,,103352.00,0.00,137575.00,,3411.00,42271.00,,9100.00,112958.00,,,2893.00,924.00,
175,Liechtenstein,,438,B,23493.00,59.00,345.00,,,,,,,,,26.00,,,,3868.00,,,,,,,41.00,,,,,,,312.00,,170.00,,,12.00,,,,,,,,,,,,77.00,,,36.00,,,,,,126.00,,,,58.00,,,16.00,,,69.00,,,,,,2.00,,,,,6.00,126.00,,,,,,1810.00,,,47.00,,,,,,,,,,,,67.00,2.00,26.00,,,,17.00,,,880.00,,,,,,,,,35.00,,,,,,,,4.00,,,,,,,,,,,,25.00,,,,3.00,,,,,,,,76.00,,,,,,,,6.00,,,,,,,,39.00,58.00,425.00,,,,,,31.00,51.00,,,,,,,,,,,,148.00,,,,,35.00,114.00,,,30.00,,273.00,,,,,,26.00,12862.00,,,84.00,87.00,,,,,,22.00,623.00,,,,,37.00,,70.00,,131.00,,,,,,,,,,,
176,Luxembourg,,442,B,249325.00,19.00,342.00,,301.00,100.00,,,,,,39.00,,,77.00,970.00,,,,32.00,,42.00,19836.00,,,,,,,2426.00,,299.00,,,880.00,,,1619.00,,61.00,238.00,,,,,59.00,1056.00,,,25.00,,,,,,415.00,22.00,,64.00,909.00,,97.00,2541.00,,117.00,36.00,,25.00,,,,528.00,,,,,1306.00,36242.00,,,,,,14216.00,,,1827.00,,,,,,,,,,,,1088.00,330.00,195.00,,233.00,,1630.00,,41.00,20657.00,,282.00,,,,,,,,490.00,36.00,,,,,600.00,,,,25.00,,,272.00,,,,53.00,,27.00,,,,8559.00,,246.00,,,,,32.00,4471.00,,22.00,,,,,,175.00,,,,,,,99.00,191.00,3155.00,94851.00,,,48.00,,,1742.00,392.00,25.00,,,,,,,,,,32.00,5932.00,,,,,710.00,484.00,,,45.00,,4005.00,,,,,,2064.00,533.00,,,174.00,346.00,,,,,,136.00,201.00,,,,,175.00,,6559.00,,1098.00,,,,,25.00,73.00,,,,,
177,Monaco,,492,B,21042.00,6829.00,3418.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6371.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4424.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,Netherlands,,528,B,1979486.00,419.00,5021.00,33852.00,1192.00,3975.00,,,5321.00,23.00,32.00,3170.00,850.00,3994.00,10366.00,6671.00,728.00,56.00,121.00,1335.00,82.00,284.00,54038.00,,288.00,35.00,327.00,881.00,4380.00,813.00,235.00,16089.00,,615.00,18714.00,375.00,2334.00,11997.00,738.00,1923.00,9776.00,,56.00,85.00,,3328.00,62708.00,,,14375.00,,996.00,,738.00,1268.00,267.00,1313.00,61301.00,563.00,681.00,97.00,5122.00,3514.00,96.00,75.00,8688.00,2182.00,12893.00,377.00,47.00,2150.00,937.00,9451.00,,,69.00,2896.00,24712.00,,,96.00,672.00,296.00,123273.00,14212.00,33.00,13959.00,,47.00,,,756.00,2619.00,247.00,2356.00,1411.00,,466.00,12801.00,407.00,22713.00,132159.00,29405.00,41384.00,5161.00,,5086.00,24402.00,930.00,5835.00,923.00,228.00,2971.00,,1143.00,71.00,210.00,3202.00,3475.00,134.00,1937.00,908.00,,4433.00,1139.00,174.00,293.00,3630.00,,179.00,348.00,,,320.00,361.00,,3801.00,,78.00,482.00,,,172291.00,655.00,1104.00,268.00,,1639.00,,,3814.00,478.00,270.00,7079.00,,,2738.00,596.00,12127.00,,318.00,132.00,201.00,3907.00,12381.00,98435.00,16750.00,,101.00,7092.00,173.00,,14757.00,56841.00,1157.00,,77.00,56.00,,67.00,26.00,,157.00,1850.00,1012.00,26711.00,84.00,4263.00,3547.00,21893.00,505.00,152.00,,27115.00,13470.00,,24734.00,10461.00,,4422.00,186783.00,83.00,4447.00,6889.00,9714.00,53.00,13990.00,161.00,,1180.00,,,534.00,4568.00,199551.00,,,,1508.00,1208.00,742.00,49549.00,1454.00,27285.00,,658.00,443.00,,3878.00,12800.00,,,484.00,994.00,1423.00
179,Switzerland,,756,B,2438702.00,110033.00,27360.00,4613.00,2008.00,9600.00,,54.00,6716.00,,113.00,8863.00,741.00,,7872.00,65090.00,578.00,130.00,307.00,2114.00,85.00,1195.00,16243.00,63.00,566.00,,72.00,3417.00,,57542.00,74.00,47482.00,,56.00,5955.00,645.00,582.00,2129.00,2599.00,7256.00,12369.00,,204.00,305.00,,7751.00,18405.00,,,11949.00,30.00,1231.00,,935.00,3019.00,21766.00,3258.00,,378.00,14233.00,500.00,6870.00,6006.00,101.00,365.00,10754.00,5053.00,6437.00,742.00,43.00,8893.00,589.00,5211.00,,,70.00,5567.00,152058.00,,,279.00,723.00,691.00,362506.00,2774.00,,9252.00,,47.00,,,1020.00,1231.00,343.00,136.00,1848.00,,560.00,17521.00,413.00,19081.00,3654.00,9360.00,7539.00,3648.00,,3834.00,264786.00,801.00,7596.00,687.00,2402.00,3412.00,,470.00,500.00,1043.00,1676.00,6181.00,85.00,441.00,1099.00,2491.00,1262.00,2414.00,1770.00,109.00,2385.00,65.00,448.00,297.00,,,130.00,2916.00,,6605.00,,266.00,693.00,2796.00,,17494.00,1266.00,253.00,331.00,,953.00,31367.00,,1888.00,609.00,199.00,3503.00,,,2445.00,88.00,4451.00,,455.00,260.00,1020.00,9741.00,13416.00,26401.00,205887.00,,70.00,3624.00,1195.00,,14849.00,19234.00,1088.00,,,59.00,,,,,57.00,994.00,2343.00,168629.00,236.00,340.00,1866.00,,12470.00,3916.00,,4936.00,7636.00,,62870.00,42139.00,184.00,1121.00,108.00,105.00,10201.00,,3694.00,164.00,19990.00,58804.00,,1866.00,,,340.00,11153.00,84488.00,96.00,,,794.00,7367.00,435.00,48058.00,888.00,38347.00,,1706.00,741.00,,3989.00,12051.00,,,463.00,366.00,1074.00
180,Latin America and the Caribbean,,904,,9233989.00,64603.00,201885.00,330.00,338.00,1164.00,0.00,67.00,8234.00,1611.00,7859.00,284784.00,851.00,5313.00,4984.00,7720.00,9.00,1318.00,70.00,210.00,5152.00,329.00,8719.00,6282.00,35.00,150.00,17.00,518172.00,4447.00,133.00,19.00,230495.00,4052.00,171.00,1857.00,43.00,30.00,1583.00,182.00,307.00,45830.00,103.00,223.00,21.00,128.00,289765.00,118714.00,4643.00,9.00,1342414.00,2.00,165.00,10.00,30155.00,445.00,2904.00,77927.00,8465.00,80.00,3992.00,1140.00,279.00,2408.00,0.00,21542.00,117470.00,91671.00,4923.00,68395.00,68.00,30.00,425.00,262.00,2.00,57.00,10.00,1463.00,177695.00,4274.00,5.00,42.00,35.00,163.00,79006.00,268.00,23.00,4821.00,508.00,10873.00,9875.00,10.00,98221.00,84.00,1133.00,61817.00,414236.00,2.00,66220.00,5171.00,614.00,14858.00,1939.00,2018.00,922.00,1906.00,2.00,8453.00,291043.00,33003.00,77782.00,2251.00,75.00,239.00,102.00,134.00,10.00,1096.00,533.00,27822.00,12.00,48.00,375.00,106.00,1500.00,234.00,65.00,20.00,432.00,14.00,98.00,101.00,0.00,12941.00,3.00,5.00,2.00,66494.00,6.00,170.00,19.00,300.00,3068.00,2531.00,1819.00,135.00,65.00,7.00,82.00,33053.00,5.00,1146.00,345126.00,56.00,2707.00,6.00,7.00,2160.00,31.00,1191.00,29.00,22601.00,6.00,735307.00,493421.00,8321.00,17455.00,228473.00,18342.00,30.00,36283.00,488.00,1169.00,6651.00,13767.00,23.00,755.00,13426.00,13535.00,113.00,15475.00,0.00,59.00,82.00,2530.00,482.00,1548.00,35.00,11.00,315.00,1918.00,601.00,1299.00,1.00,56.00,23431.00,0.00,315419.00,99.00,1723.00,61.00,40144.00,18.00,4443.00,15411.00,21033.00,11.00,1124.00,2007.00,59.00,32.00,0.00,276.00,16632.00,174.00,2057.00,30.00,1591.00,4.00,104.00,8501.00,85.00,61445.00,137.00,1295044.00,3113.00,179104.00,42.00,218.00,119976.00,491.00,14.00,5.00,30.00,17.00,188.00
